participantID,condition,blocks,blockType,trials,probabilitiesMarketOne_1,probabilitiesMarketOne_2,probabilitiesMarketTwo_1,probabilitiesMarketTwo_2,rewards_1,rewards_2,gem_presented,market_presented,chooseLeft,stateChosen,outcomeState,outcome,RT,black_rl_p,black_sofa_p,chosen_rl_p,chosen_sofa_p,pick_black,rt_log_trans,white_rl_p,white_sofa_p,missed_response,structureAwareness,evidence_consistency,consistent_choice,same_gem,doorRepeat,sideRepeat
1,1,3,1,22,0.8,0.2,0.2,0.8,1,0,1,1,1,1,1,1,0.978777885,0.8,0.2,0.8,0.2,1,0.021450541,0.2,0.8,0,0,1,1,0,1,0
1,1,3,1,23,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,1,-1,1.479110003,0.8,0.2,0.2,0.8,0,-0.391440557,0.2,0.8,0,0,1,1,1,0,1
1,1,3,1,24,0.8,0.2,0.2,0.8,-1,0,2,1,0,1,1,-1,2.228234053,0.8,0.2,0.8,0.2,1,-0.801209367,0.2,0.8,0,0,0,0,0,0,0
1,1,3,1,25,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,2,0,1.705764055,0.8,0.2,0.2,0.8,0,-0.534013137,0.2,0.8,0,0,1,1,1,0,1
1,1,3,1,26,0.8,0.2,0.2,0.8,-1,0,1,1,1,1,1,-1,2.006165028,0.8,0.2,0.8,0.2,1,-0.696224953,0.2,0.8,0,0,1,0,0,0,0
1,1,3,1,27,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,2.099823952,0.8,0.2,0.2,0.8,0,-0.741853509,0.2,0.8,0,0,1,1,0,0,1
1,1,3,1,28,0.8,0.2,0.2,0.8,1,0,1,1,0,1,2,0,1.345828056,0.8,0.2,0.8,0.2,1,-0.297009479,0.2,0.8,0,0,1,1,0,0,0
1,1,3,1,29,0.8,0.2,0.2,0.8,-1,0,1,1,0,1,1,-1,1.293224096,0.8,0.2,0.8,0.2,1,-0.2571384,0.2,0.8,0,0,0,0,1,1,1
1,1,3,1,30,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.61017108,0.8,0.2,0.2,0.8,0,-0.476340434,0.2,0.8,0,0,1,1,0,0,0
1,1,3,1,31,0.8,0.2,0.2,0.8,1,0,1,1,0,1,1,1,1.139364004,0.8,0.2,0.8,0.2,1,-0.130470216,0.2,0.8,0,0,1,1,0,0,0
1,1,3,1,32,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.258560181,0.8,0.2,0.2,0.8,0,-0.229968354,0.2,0.8,0,0,1,1,0,0,0
1,1,3,1,33,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,1.334243059,0.8,0.2,0.8,0.2,1,-0.288364134,0.2,0.8,0,0,1,1,1,0,1
1,1,3,1,34,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,1,-1,2.220987082,0.8,0.2,0.2,0.8,0,-0.797951728,0.2,0.8,0,0,1,1,0,0,1
1,1,3,1,35,0.8,0.2,0.2,0.8,-1,0,1,1,0,1,1,-1,1.176412106,0.8,0.2,0.8,0.2,1,-0.162469218,0.2,0.8,0,0,0,0,1,0,0
1,1,3,1,36,0.8,0.2,0.2,0.8,-1,0,2,1,1,1,1,-1,1.464818954,0.8,0.2,0.8,0.2,1,-0.381731654,0.2,0.8,0,0,1,0,0,1,0
1,1,3,1,37,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,1,-1,3.016340017,0.8,0.2,0.2,0.8,0,-1.104044182,0.2,0.8,0,0,1,1,0,0,1
1,1,3,1,38,0.8,0.2,0.2,0.8,1,0,2,1,0,2,2,0,1.827505112,0.8,0.2,0.2,0.8,0,-0.60295171,0.2,0.8,0,0,0,0,0,1,0
1,1,3,1,39,0.8,0.2,0.2,0.8,1,0,2,1,0,2,1,1,2.254378796,0.8,0.2,0.2,0.8,0,-0.812874456,0.2,0.8,0,0,1,0,1,1,1
1,1,3,1,40,0.8,0.2,0.2,0.8,1,0,2,1,0,2,2,0,1.113568068,0.8,0.2,0.2,0.8,0,-0.107569335,0.2,0.8,0,0,0,0,1,1,1
1,1,3,1,41,0.8,0.2,0.2,0.8,1,0,1,1,1,2,2,0,2.026684046,0.8,0.2,0.2,0.8,0,-0.706400982,0.2,0.8,0,0,1,0,0,1,0
1,1,3,1,42,0.8,0.2,0.2,0.8,1,0,1,1,0,1,1,1,1.184024096,0.8,0.2,0.8,0.2,1,-0.168918887,0.2,0.8,0,0,1,1,1,0,0
1,1,3,1,43,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,0.986583948,0.8,0.2,0.8,0.2,1,0.01350686,0.2,0.8,0,0,1,1,0,1,1
1,1,3,1,44,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,2,0,1.252972841,0.8,0.2,0.2,0.8,0,-0.225519001,0.2,0.8,0,0,1,1,1,0,1
1,1,3,1,45,0.8,0.2,0.2,0.8,1,0,1,1,1,1,1,1,1.515437841,0.8,0.2,0.8,0.2,1,-0.415704401,0.2,0.8,0,0,1,1,0,0,0
1,1,3,1,46,0.8,0.2,0.2,0.8,-1,0,2,1,1,1,1,-1,1.599507093,0.8,0.2,0.8,0.2,1,-0.469695515,0.2,0.8,0,0,1,0,0,1,1
1,1,3,1,47,0.8,0.2,0.2,0.8,1,0,1,1,0,2,2,0,1.108500957,0.8,0.2,0.2,0.8,0,-0.103008614,0.2,0.8,0,0,1,0,0,0,0
1,1,3,1,48,0.8,0.2,0.2,0.8,-1,0,2,1,1,1,1,-1,2.069549084,0.8,0.2,0.8,0.2,1,-0.72733075,0.2,0.8,0,0,1,0,0,0,0
1,1,3,1,49,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,2,0,2.136929035,0.8,0.2,0.2,0.8,0,-0.759369768,0.2,0.8,0,0,1,1,0,0,1
1,1,3,1,50,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,1.373755932,0.8,0.2,0.8,0.2,1,-0.317548545,0.2,0.8,0,0,1,1,0,0,0
1,1,3,1,51,0.2,0.8,0.2,0.8,-1,0,2,1,0,2,1,-1,2.123243093,0.2,0.8,0.8,0.2,0,-0.752944681,0.8,0.2,0,0,1,1,1,0,1
1,1,3,1,52,0.2,0.8,0.2,0.8,1,0,2,1,0,2,1,1,1.474792957,0.2,0.8,0.8,0.2,0,-0.388517612,0.8,0.2,0,0,0,0,1,1,1
1,1,3,1,53,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,1.106621027,0.2,0.8,0.8,0.2,0,-0.101311253,0.8,0.2,0,0,0,0,0,1,1
1,1,3,1,54,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,1.64705801,0.2,0.8,0.8,0.2,0,-0.498990672,0.8,0.2,0,0,0,0,0,1,0
1,1,3,1,55,0.2,0.8,0.2,0.8,-1,0,1,1,1,1,2,0,1.253350973,0.2,0.8,0.2,0.8,1,-0.225820743,0.8,0.2,0,0,0,0,0,0,1
1,1,3,1,56,0.2,0.8,0.2,0.8,1,0,2,1,0,2,2,0,1.109637976,0.2,0.8,0.8,0.2,0,-0.104033814,0.8,0.2,0,0,0,0,0,0,0
1,1,3,1,57,0.2,0.8,0.2,0.8,-1,0,1,1,0,2,1,-1,1.65773201,0.2,0.8,0.8,0.2,0,-0.505450409,0.8,0.2,0,0,1,1,0,1,1
1,1,3,1,58,0.2,0.8,0.2,0.8,-1,0,2,1,0,2,1,-1,2.123985052,0.2,0.8,0.8,0.2,0,-0.753294066,0.8,0.2,0,0,0,1,0,1,1
1,1,3,1,59,0.2,0.8,0.2,0.8,-1,0,1,1,1,1,2,0,1.248394012,0.2,0.8,0.2,0.8,1,-0.221857935,0.8,0.2,0,0,0,0,0,0,0
1,1,3,1,60,0.2,0.8,0.2,0.8,1,0,1,1,1,2,1,1,1.679301023,0.2,0.8,0.8,0.2,0,-0.518377649,0.8,0.2,0,0,0,0,1,0,1
1,1,4,2,1,0.2,0.8,0.8,0.2,1,0,4,1,1,1,1,1,2.923150063,0.2,0.8,0.2,0.8,1,-1.072661823,0.8,0.2,0,0,0,1,0,0,1
1,1,4,2,2,0.2,0.8,0.8,0.2,1,0,3,2,0,1,1,1,1.712544203,0.8,0.2,0.8,0.2,1,-0.537980103,0.2,0.8,0,0,1,1,0,1,0
1,1,4,2,3,0.2,0.8,0.8,0.2,1,0,4,1,0,1,2,0,0.898994207,0.2,0.8,0.2,0.8,1,0.106478688,0.8,0.2,0,0,1,1,0,1,1
1,1,4,2,4,0.2,0.8,0.8,0.2,1,0,4,1,1,2,1,1,1.907721996,0.2,0.8,0.8,0.2,0,-0.645909858,0.8,0.2,0,0,0,0,1,0,0
1,1,4,2,5,0.2,0.8,0.2,0.8,-1,0,4,1,0,1,2,0,1.347738981,0.2,0.8,0.2,0.8,1,-0.29842836,0.8,0.2,0,0,0,0,1,0,0
1,1,4,2,6,0.2,0.8,0.2,0.8,-1,0,4,1,0,1,2,0,1.693548918,0.2,0.8,0.2,0.8,1,-0.526826278,0.8,0.2,0,0,0,0,1,1,1
1,1,4,2,7,0.2,0.8,0.2,0.8,-1,0,4,1,1,1,2,0,2.358747959,0.2,0.8,0.2,0.8,1,-0.858130952,0.8,0.2,0,0,0,0,1,1,0
1,1,4,2,8,0.2,0.8,0.2,0.8,1,0,4,1,0,2,1,1,1.020993948,0.2,0.8,0.8,0.2,0,-0.020776612,0.8,0.2,0,0,0,0,1,0,0
1,1,4,2,9,0.2,0.8,0.2,0.8,1,0,4,1,0,2,1,1,1.153708935,0.2,0.8,0.8,0.2,0,-0.142981913,0.8,0.2,0,0,0,0,1,1,1
1,1,4,2,10,0.2,0.8,0.2,0.8,-1,0,3,2,0,1,1,-1,1.768065929,0.2,0.8,0.2,0.8,1,-0.569886254,0.8,0.2,0,0,0,0,0,0,1
1,1,4,2,11,0.8,0.2,0.2,0.8,1,0,3,2,1,1,2,0,1.214550018,0.2,0.8,0.2,0.8,1,-0.194373653,0.8,0.2,0,0,1,1,1,1,0
1,1,4,2,12,0.8,0.2,0.2,0.8,-1,0,3,2,1,1,2,0,1.370392084,0.2,0.8,0.2,0.8,1,-0.315096892,0.8,0.2,0,0,0,0,1,1,1
1,1,4,2,13,0.8,0.2,0.2,0.8,1,0,3,2,1,2,1,1,1.178915977,0.2,0.8,0.8,0.2,0,-0.164595353,0.8,0.2,0,0,0,0,1,0,1
1,1,4,2,14,0.8,0.2,0.2,0.8,-1,0,4,1,0,1,1,-1,1.459906101,0.8,0.2,0.8,0.2,1,-0.378372119,0.2,0.8,0,0,0,0,0,0,0
1,1,4,2,15,0.8,0.2,0.2,0.8,1,0,3,2,0,1,2,0,1.187668085,0.2,0.8,0.2,0.8,1,-0.171991792,0.8,0.2,0,0,1,1,0,1,1
1,1,4,2,16,0.8,0.2,0.2,0.8,1,0,4,1,1,2,1,1,3.56569314,0.8,0.2,0.2,0.8,0,-1.271358464,0.2,0.8,0,0,0,0,0,0,0
1,1,4,2,17,0.8,0.2,0.2,0.8,-1,0,4,1,0,1,1,-1,2.157119036,0.8,0.2,0.8,0.2,1,-0.768773552,0.2,0.8,0,0,0,0,1,0,0
1,1,4,2,18,0.8,0.2,0.2,0.8,1,0,3,2,0,1,2,0,2.54402113,0.2,0.8,0.2,0.8,1,-0.933745951,0.8,0.2,0,0,1,1,0,1,1
1,1,4,2,19,0.8,0.2,0.2,0.8,1,0,4,1,0,2,2,0,2.672050953,0.8,0.2,0.2,0.8,0,-0.982846325,0.2,0.8,0,0,0,0,0,0,1
1,1,4,2,20,0.8,0.2,0.2,0.8,1,0,4,1,1,1,2,0,1.571856976,0.8,0.2,0.8,0.2,1,-0.452257707,0.2,0.8,0,0,1,1,1,0,0
1,1,4,2,21,0.8,0.2,0.2,0.8,-1,0,3,2,1,2,1,-1,2.874522924,0.2,0.8,0.8,0.2,0,-1.055886721,0.8,0.2,0,0,0,1,0,0,1
1,1,4,2,22,0.8,0.2,0.2,0.8,-1,0,4,1,0,1,2,0,1.545823812,0.8,0.2,0.8,0.2,1,-0.43555698,0.2,0.8,0,0,0,0,0,0,0
1,1,4,2,23,0.8,0.2,0.2,0.8,-1,0,3,2,1,1,2,0,1.716332197,0.2,0.8,0.2,0.8,1,-0.54018957,0.8,0.2,0,0,0,0,0,1,0
1,1,4,2,24,0.8,0.2,0.2,0.8,-1,0,3,2,1,1,2,0,0.860053062,0.2,0.8,0.2,0.8,1,0.150761191,0.8,0.2,0,0,0,0,1,1,1
1,1,4,2,25,0.8,0.2,0.2,0.8,1,0,4,1,0,2,2,0,0.677978992,0.8,0.2,0.2,0.8,0,0.388638976,0.2,0.8,0,0,0,0,0,0,0
1,1,4,2,26,0.8,0.2,0.2,0.8,1,0,4,1,0,1,1,1,2.561322927,0.8,0.2,0.8,0.2,1,-0.940523894,0.2,0.8,0,0,1,1,1,0,1
1,1,4,2,27,0.8,0.2,0.2,0.8,1,0,3,2,1,1,2,0,1.102243185,0.2,0.8,0.2,0.8,1,-0.097347362,0.8,0.2,0,0,1,1,0,1,0
1,1,4,2,28,0.8,0.2,0.2,0.8,-1,0,3,2,1,2,1,-1,2.344146013,0.2,0.8,0.8,0.2,0,-0.851921162,0.8,0.2,0,0,0,1,1,0,1
1,1,4,2,29,0.8,0.2,0.2,0.8,-1,0,4,1,0,1,1,-1,1.464033127,0.8,0.2,0.8,0.2,1,-0.381195043,0.2,0.8,0,0,0,0,0,0,0
1,1,4,2,30,0.8,0.2,0.2,0.8,-1,0,4,1,1,2,1,-1,2.155548811,0.8,0.2,0.2,0.8,0,-0.76804536,0.2,0.8,0,0,1,1,1,0,0
1,1,4,2,31,0.8,0.2,0.2,0.8,1,0,3,2,1,1,2,0,2.574018002,0.2,0.8,0.2,0.8,1,-0.945468103,0.8,0.2,0,0,0,1,0,0,1
1,1,4,2,32,0.8,0.2,0.2,0.8,-1,0,3,2,0,1,2,0,1.225352049,0.2,0.8,0.2,0.8,1,-0.20322819,0.8,0.2,0,0,0,0,1,1,0
1,1,4,2,33,0.8,0.2,0.8,0.2,1,0,3,2,1,2,2,0,0.778005123,0.8,0.2,0.2,0.8,0,0.25102217,0.2,0.8,0,0,0,0,1,0,0
1,1,4,2,34,0.8,0.2,0.8,0.2,1,0,3,2,1,2,2,0,0.666327,0.8,0.2,0.2,0.8,0,0.405974738,0.2,0.8,0,0,1,0,1,1,1
1,1,4,2,35,0.8,0.2,0.8,0.2,1,0,4,1,0,1,1,1,1.023111105,0.8,0.2,0.8,0.2,1,-0.022848088,0.2,0.8,0,0,1,1,0,0,0
1,1,4,2,36,0.8,0.2,0.8,0.2,1,0,3,2,1,1,1,1,0.832969904,0.8,0.2,0.8,0.2,1,0.182757767,0.2,0.8,0,0,1,1,0,1,0
1,1,4,2,37,0.8,0.2,0.8,0.2,-1,0,4,1,1,2,2,0,1.475085974,0.8,0.2,0.2,0.8,0,-0.388716275,0.2,0.8,0,0,1,1,0,0,1
1,1,4,2,38,0.8,0.2,0.8,0.2,-1,0,4,1,1,2,1,-1,1.531508923,0.8,0.2,0.2,0.8,0,-0.426253473,0.2,0.8,0,0,1,1,1,1,1
1,1,4,2,39,0.8,0.2,0.8,0.2,-1,0,4,1,1,1,1,-1,1.534089088,0.8,0.2,0.8,0.2,1,-0.427936777,0.2,0.8,0,0,0,0,1,0,1
1,1,4,2,40,0.8,0.2,0.8,0.2,-1,0,4,1,0,2,2,0,1.392019987,0.8,0.2,0.2,0.8,0,-0.33075592,0.2,0.8,0,0,1,1,1,0,0
1,1,4,2,41,0.8,0.2,0.2,0.8,1,0,3,2,1,2,1,1,2.074127913,0.2,0.8,0.8,0.2,0,-0.729540782,0.8,0.2,0,0,1,0,0,1,0
1,1,4,2,42,0.8,0.2,0.2,0.8,1,0,3,2,1,2,1,1,0.623987913,0.2,0.8,0.8,0.2,0,0.471624281,0.8,0.2,0,0,0,0,1,1,1
1,1,4,2,43,0.8,0.2,0.2,0.8,1,0,3,2,0,2,1,1,0.632853031,0.2,0.8,0.8,0.2,0,0.457517062,0.8,0.2,0,0,0,0,1,1,0
1,1,4,2,44,0.2,0.8,0.2,0.8,1,0,4,1,1,2,1,1,0.568487883,0.2,0.8,0.8,0.2,0,0.564775281,0.8,0.2,0,0,0,0,0,1,0
1,1,4,2,45,0.2,0.8,0.2,0.8,1,0,3,2,0,2,2,0,0.883383989,0.2,0.8,0.8,0.2,0,0.123995304,0.8,0.2,0,0,0,0,0,1,0
1,1,4,2,46,0.2,0.8,0.2,0.8,-1,0,3,2,1,2,1,-1,1.267565012,0.2,0.8,0.8,0.2,0,-0.237097747,0.8,0.2,0,0,1,1,1,1,0
1,1,4,2,47,0.2,0.8,0.2,0.8,1,0,4,1,1,2,1,1,1.245455027,0.2,0.8,0.8,0.2,0,-0.219500946,0.8,0.2,0,0,0,0,0,1,1
1,1,4,2,48,0.2,0.8,0.2,0.8,-1,0,4,1,1,1,2,0,1.516062021,0.2,0.8,0.2,0.8,1,-0.416116198,0.8,0.2,0,0,0,0,1,0,1
1,1,4,2,49,0.2,0.8,0.2,0.8,1,0,3,2,0,2,1,1,0.867012024,0.2,0.8,0.8,0.2,0,0.142702434,0.8,0.2,0,0,0,0,0,0,0
1,1,4,2,50,0.2,0.8,0.2,0.8,-1,0,4,1,0,1,2,0,1.881479025,0.2,0.8,0.2,0.8,1,-0.632058183,0.8,0.2,0,0,0,0,0,0,1
1,1,4,2,51,0.2,0.8,0.2,0.8,1,0,3,2,0,2,1,1,1.00169611,0.2,0.8,0.8,0.2,0,-0.001694673,0.8,0.2,0,0,0,0,0,0,1
1,1,4,2,52,0.2,0.8,0.2,0.8,-1,0,3,2,1,1,2,0,0.961924076,0.2,0.8,0.2,0.8,1,0.038819754,0.8,0.2,0,0,0,0,1,0,0
1,1,4,2,53,0.2,0.8,0.2,0.8,-1,0,3,2,0,1,1,-1,1.35643816,0.2,0.8,0.2,0.8,1,-0.304862264,0.8,0.2,0,0,0,0,1,1,0
1,1,4,2,54,0.2,0.8,0.8,0.2,1,0,3,2,1,1,1,1,1.838489056,0.8,0.2,0.8,0.2,1,-0.608944069,0.2,0.8,0,0,1,1,1,1,0
1,1,4,2,55,0.2,0.8,0.8,0.2,-1,0,3,2,0,2,1,-1,1.240849972,0.8,0.2,0.2,0.8,0,-0.215796606,0.2,0.8,0,0,1,1,1,0,0
1,1,4,2,56,0.2,0.8,0.8,0.2,1,0,3,2,0,2,2,0,0.969014883,0.8,0.2,0.2,0.8,0,0.031475308,0.2,0.8,0,0,0,0,1,1,1
1,1,4,2,57,0.2,0.8,0.8,0.2,1,0,4,1,1,2,2,0,1.84956193,0.2,0.8,0.8,0.2,0,-0.614948816,0.8,0.2,0,0,1,0,0,1,0
1,1,4,2,58,0.2,0.8,0.8,0.2,-1,0,3,2,1,2,2,0,1.704792976,0.8,0.2,0.2,0.8,0,-0.533443682,0.2,0.8,0,0,1,1,0,1,1
1,1,4,2,59,0.2,0.8,0.8,0.2,1,0,4,1,1,1,2,0,1.103034973,0.2,0.8,0.2,0.8,1,-0.098065447,0.8,0.2,0,0,1,1,0,0,1
1,1,4,2,60,0.2,0.8,0.8,0.2,1,0,4,1,0,2,2,0,1.271888018,0.2,0.8,0.8,0.2,0,-0.240502425,0.8,0.2,0,0,0,0,1,0,0
1,1,5,1,1,0.2,0.8,0.2,0.8,1,0,1,1,1,2,2,0,1.206873894,0.2,0.8,0.8,0.2,0,-0.188033458,0.8,0.2,0,0,1,0,0,1,0
1,1,5,1,2,0.2,0.8,0.2,0.8,-1,0,1,1,1,2,1,-1,1.228289127,0.2,0.8,0.8,0.2,0,-0.205622248,0.8,0.2,0,0,1,1,1,1,1
1,1,5,1,3,0.2,0.8,0.2,0.8,1,0,2,1,0,2,2,0,1.496302128,0.2,0.8,0.8,0.2,0,-0.402996816,0.8,0.2,0,0,0,0,0,1,0
1,1,5,1,4,0.2,0.8,0.2,0.8,1,0,2,1,0,1,2,0,1.278002977,0.2,0.8,0.2,0.8,1,-0.245298686,0.8,0.2,0,0,1,1,1,0,1
1,1,5,1,5,0.2,0.8,0.2,0.8,1,0,2,1,0,2,1,1,1.376490116,0.2,0.8,0.8,0.2,0,-0.319536865,0.8,0.2,0,0,0,0,1,0,1
1,1,5,1,6,0.2,0.8,0.2,0.8,-1,0,2,1,1,1,2,0,1.347873926,0.2,0.8,0.2,0.8,1,-0.298528482,0.8,0.2,0,0,0,0,1,0,0
1,1,5,1,7,0.2,0.8,0.2,0.8,1,0,2,1,0,2,1,1,0.681849003,0.2,0.8,0.8,0.2,0,0.382947049,0.8,0.2,0,0,0,0,1,0,0
1,1,5,1,8,0.2,0.8,0.2,0.8,-1,0,2,1,1,1,2,0,0.829589128,0.2,0.8,0.2,0.8,1,0.186824727,0.8,0.2,0,0,0,0,1,0,0
1,1,5,1,9,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,0.850785017,0.2,0.8,0.8,0.2,0,0.161595806,0.8,0.2,0,0,0,0,1,0,1
1,1,5,1,10,0.2,0.8,0.2,0.8,-1,0,1,1,1,1,2,0,1.230787039,0.2,0.8,0.2,0.8,1,-0.207653834,0.8,0.2,0,0,0,0,0,0,1
1,1,5,1,11,0.8,0.2,0.2,0.8,1,0,2,1,1,2,2,0,1.105116844,0.8,0.2,0.2,0.8,0,-0.099951071,0.2,0.8,0,0,0,0,0,0,1
1,1,5,1,12,0.8,0.2,0.2,0.8,1,0,1,1,1,1,1,1,1.051436901,0.8,0.2,0.8,0.2,1,-0.050157706,0.2,0.8,0,0,1,1,0,0,1
1,1,5,1,13,0.8,0.2,0.2,0.8,1,0,1,1,0,1,2,0,1.467970133,0.8,0.2,0.8,0.2,1,-0.383880585,0.2,0.8,0,0,1,1,1,1,0
1,1,5,1,14,0.8,0.2,0.2,0.8,-1,0,2,1,0,1,1,-1,2.63330102,0.8,0.2,0.8,0.2,1,-0.9682382,0.2,0.8,0,0,0,0,0,1,1
1,1,5,1,15,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,1,-1,1.653787136,0.8,0.2,0.2,0.8,0,-0.503067892,0.2,0.8,0,0,1,1,0,0,1
1,1,5,1,16,0.8,0.2,0.2,0.8,1,0,1,1,1,2,2,0,0.906813145,0.8,0.2,0.2,0.8,0,0.097818865,0.2,0.8,0,0,0,0,1,1,0
1,1,5,1,17,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,2,0,1.316769123,0.8,0.2,0.2,0.8,0,-0.275181102,0.2,0.8,0,0,1,1,1,1,1
1,1,5,1,18,0.8,0.2,0.2,0.8,1,0,2,1,0,1,2,0,0.904826164,0.8,0.2,0.8,0.2,1,0.100012437,0.2,0.8,0,0,1,1,0,0,0
1,1,5,1,19,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.349960089,0.8,0.2,0.2,0.8,0,-0.300075028,0.2,0.8,0,0,0,1,1,0,0
1,1,5,1,20,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,2,0,1.414139986,0.8,0.2,0.2,0.8,0,-0.346521563,0.2,0.8,0,0,1,1,0,1,1
1,1,5,1,21,0.8,0.2,0.2,0.8,1,0,1,1,1,1,2,0,0.755723,0.8,0.2,0.8,0.2,1,0.280080373,0.2,0.8,0,0,1,1,1,0,1
1,1,5,1,22,0.8,0.2,0.2,0.8,1,0,1,1,0,2,2,0,1.76926899,0.8,0.2,0.2,0.8,0,-0.570566461,0.2,0.8,0,0,0,0,1,0,0
1,1,5,1,23,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,1.007956028,0.8,0.2,0.2,0.8,0,-0.007924546,0.2,0.8,0,0,1,1,1,1,1
1,1,5,1,24,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,2,0,1.350409985,0.8,0.2,0.2,0.8,0,-0.300408239,0.2,0.8,0,0,1,1,0,1,1
1,1,5,1,25,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,1.10697794,0.8,0.2,0.8,0.2,1,-0.101633725,0.2,0.8,0,0,1,1,1,0,0
1,1,5,1,26,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,0.75652504,0.8,0.2,0.8,0.2,1,0.279019647,0.2,0.8,0,0,1,1,1,1,1
1,1,5,1,27,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,0.749669075,0.8,0.2,0.8,0.2,1,0.288123403,0.2,0.8,0,0,1,1,1,1,1
1,1,5,1,28,0.8,0.2,0.2,0.8,1,0,2,1,1,1,1,1,0.692822933,0.8,0.2,0.8,0.2,1,0.36698082,0.2,0.8,0,0,1,1,1,1,1
1,1,5,1,29,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.419710875,0.8,0.2,0.2,0.8,0,-0.350453241,0.2,0.8,0,0,1,1,1,0,1
1,1,5,1,30,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,2,0,0.975700855,0.8,0.2,0.2,0.8,0,0.02459924,0.2,0.8,0,0,1,1,1,1,0
1,1,5,1,31,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,2,0,0.735491991,0.8,0.2,0.2,0.8,0,0.307215628,0.2,0.8,0,0,1,1,0,1,0
1,1,5,1,32,0.8,0.2,0.2,0.8,1,0,1,1,0,1,1,1,1.673370123,0.8,0.2,0.8,0.2,1,-0.514839631,0.2,0.8,0,0,1,1,1,0,0
1,1,5,1,33,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,1.020616055,0.8,0.2,0.2,0.8,0,-0.02040642,0.2,0.8,0,0,1,1,1,0,1
1,1,5,1,34,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,1,-1,0.741173983,0.8,0.2,0.2,0.8,0,0.299519887,0.2,0.8,0,0,1,1,1,1,1
1,1,5,1,35,0.8,0.2,0.2,0.8,1,0,2,1,1,2,1,1,1.465543985,0.8,0.2,0.2,0.8,0,-0.382226495,0.2,0.8,0,0,0,0,0,1,0
1,1,5,1,36,0.8,0.2,0.2,0.8,-1,0,1,1,0,1,2,0,0.822700977,0.8,0.2,0.8,0.2,1,0.195162477,0.2,0.8,0,0,0,0,0,0,0
1,1,5,1,37,0.8,0.2,0.2,0.8,-1,0,1,1,1,1,1,-1,1.284425974,0.8,0.2,0.8,0.2,1,-0.250311906,0.2,0.8,0,0,0,0,1,1,0
1,1,5,1,38,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,1,-1,1.078142881,0.8,0.2,0.2,0.8,0,-0.075240007,0.2,0.8,0,0,1,1,0,0,0
1,1,5,1,39,0.8,0.2,0.2,0.8,1,0,1,1,1,2,2,0,1.346405029,0.8,0.2,0.2,0.8,0,-0.297438099,0.2,0.8,0,0,0,0,0,1,0
1,1,5,1,40,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,2,0,1.233792067,0.8,0.2,0.2,0.8,0,-0.210092408,0.2,0.8,0,0,1,1,1,1,1
1,1,5,1,41,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.310952902,0.8,0.2,0.2,0.8,0,-0.270754279,0.2,0.8,0,0,1,1,0,1,1
1,1,5,1,42,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,1.164171934,0.8,0.2,0.2,0.8,0,-0.152010048,0.2,0.8,0,0,1,1,0,1,0
1,1,5,1,43,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,2,0,1.312535048,0.8,0.2,0.2,0.8,0,-0.271960418,0.2,0.8,0,0,1,1,0,1,1
1,1,5,1,44,0.8,0.2,0.2,0.8,1,0,1,1,1,1,1,1,2.466814995,0.8,0.2,0.8,0.2,1,-0.902927843,0.2,0.8,0,0,1,1,0,0,0
1,1,5,1,45,0.8,0.2,0.2,0.8,1,0,1,1,1,1,1,1,0.961608887,0.8,0.2,0.8,0.2,1,0.039147474,0.2,0.8,0,0,1,1,1,1,1
